#{"t_start": 1680170597.420556, "env_id": "MiniGrid-Fetch-5x5-N2-v0"}
r,l,t
0,8,2027.76522
0.9496,7,2027.785062
0.9928,1,2027.788145
0,2,2027.793956
0.9784,3,2027.802141
0.9424,8,2027.823882
0.9568,6,2027.840682
0.9496,7,2027.860801
0,4,2027.873005
0,2,2027.878282
0.9784,3,2027.886915
0.9784,3,2027.894909
0.9928,1,2027.897995
0.9712,4,2027.908934
0.9568,6,2027.923887
0,4,2027.935171
0.9496,7,2027.954024
0.9712,4,2027.965082
0.9712,4,2027.975764
0,2,2027.981223
0,1,2027.984052
0,12,2028.016897
0.9712,4,2028.028312
0.1792,114,2028.968267
0.9712,4,2028.980095
0.9712,4,2028.992172
0,1,2028.995914
0.9784,3,2029.003815
0,3,2029.012666
0,6,2029.029929
0.9424,8,2029.052737
0,2,2029.058435
0.9856,2,2029.631717
0.7552,34,2029.725027
0.9784,3,2029.734103
0.964,5,2029.749871
0.9712,4,2029.762319
0,3,2029.771443
0,3,2029.782322
0.9784,3,2029.790583
0,8,2029.813451
0.964,5,2029.829108
0.9496,7,2029.849116
0.9856,2,2029.854717
0.9712,4,2029.866689
0.9352,9,2029.89362
0.9496,7,2029.912616
0,5,2029.926295
0.9712,4,2029.937229
0.9208,11,2029.965227
0,3,2029.9739
0.9856,2,2029.97945
0.9208,11,2030.579385
0.9784,3,2030.587791
0.9496,7,2030.607967
0.9712,4,2030.618964
0.9712,4,2030.630193
0,4,2030.641242
0,2,2030.646134
0,17,2030.694197
0.9424,8,2030.716697
0.9496,7,2030.734766
0.9928,1,2030.737459
0,1,2030.740219
0.964,5,2030.753694
0.9856,2,2030.75946
0.9712,4,2030.770243
0.9928,1,2030.772985
0,2,2030.779256
0.9424,8,2030.799949
0,2,2030.806118
0.9856,2,2030.811832
0,1,2030.814783
0,1,2030.817851
0.964,5,2030.831592
0.9856,2,2030.838005
0.9496,7,2030.857592
0.3592,89,2031.670435
0,6,2031.688398
0.9712,4,2031.698602
0.9496,7,2031.717216
0.9712,4,2031.728937
0.9784,3,2031.737579
0.9568,6,2031.754394
0.9784,3,2031.76372
0.9352,9,2031.791122
0.9928,1,2031.795145
0.9712,4,2031.806066
0,74,2032.584452
0.9856,2,2032.59061
0.9784,3,2032.599513
0.9496,7,2032.618318
0.9568,6,2032.634737
0.9856,2,2032.640817
0.9856,2,2032.647211
0.9568,6,2032.664331
0.9496,7,2032.684311
0.9424,8,2032.707214
0.9928,1,2032.710684
0.9784,3,2032.720857
0.9784,3,2032.729864
0.9496,7,2032.749894
0.9784,3,2032.759258
0.9784,3,2032.767703
0.9208,11,2033.369346
0.9424,8,2033.391466
0.9856,2,2033.397815
0.964,5,2033.411014
0.964,5,2033.42585
0,1,2033.428971
0,5,2033.444092
0.964,5,2033.458693
0.964,5,2033.471484
0,5,2033.485333
0.964,5,2033.499651
0.9784,3,2033.508453
0.9496,7,2033.528491
0.9856,2,2033.534258
0.9064,13,2033.570542
0.9784,3,2033.579604
0.9784,3,2033.588292
0,1,2033.591541
0.9712,4,2033.601475
0.928,10,2033.630847
0.9928,1,2033.633611
0.964,5,2033.647226
0.9784,3,2033.655487
0.9856,2,2033.661256
0.9856,2,2033.668034
0.82,25,2034.306838
0.964,5,2034.321405
0.964,5,2034.33496
0.9856,2,2034.341321
0.9784,3,2034.348894
0.9856,2,2034.354825
0.9424,8,2034.377483
0.9712,4,2034.389589
0.9928,1,2034.392216
0.9352,9,2034.41767
0.9928,1,2034.420412
0.9352,9,2034.445102
0.928,10,2034.472961
0.9712,4,2034.485542
0.9856,2,2034.491513
0,3,2034.499398
0.9928,1,2034.503446
0.9928,1,2034.506629
0.9568,6,2034.525301
0.964,5,2034.539548
0.9856,2,2034.545911
0.9352,9,2034.570133
0.9784,3,2034.577856
0.9784,3,2034.586658
0.9712,4,2034.597792
0.9712,4,2034.608751
0.9928,1,2034.611396
0.9784,3,2034.61958
0.9928,1,2034.622846
0.9496,7,2034.642259
0.8704,18,2035.260474
0.9568,6,2035.277306
0.964,5,2035.292158
0.9856,2,2035.298255
0.9496,7,2035.320514
0.9712,4,2035.332753
0.9928,1,2035.335481
0.964,5,2035.350023
0.9568,6,2035.368318
0.9496,7,2035.388877
0.6472,49,2035.529406
0.964,5,2035.544657
0.964,5,2035.559219
0.9712,4,2035.570057
0.9496,7,2036.163015
0.9712,4,2036.174476
0.9712,4,2036.185932
0.7696,32,2036.277984
0,3,2036.286697
0.964,5,2036.300469
0.9928,1,2036.303404
0,1,2036.306005
0,125,2037.215071
0.964,5,2037.228914
0.964,5,2037.243032
0.9928,1,2037.246278
0.9928,1,2037.249361
0.9928,1,2037.252086
0.9712,4,2037.262922
0.964,5,2037.276525
0.9784,3,2037.284714
0.9496,7,2037.302456
0.892,15,2037.344401
0,90,2038.170794
0,5,2038.185473
0.9784,3,2038.194315
0.9928,1,2038.197829
0.8992,14,2038.23997
0.964,5,2038.253457
0,1,2038.256697
0.9856,2,2038.262925
0.964,5,2038.278342
0.9568,6,2038.295867
0.9712,4,2038.306824
0.9784,3,2038.31613
0,6,2038.33258
0.9712,4,2038.344393
0.964,5,2038.359279
0.9352,9,2038.969675
0.964,5,2038.984118
0,8,2039.007168
0,2,2039.012769
0.9424,8,2039.035185
0.9712,4,2039.047753
0,1,2039.051481
0.9712,4,2039.062811
0.9856,2,2039.068054
0.9928,1,2039.071179
0.9856,2,2039.077205
0,1,2039.0801
0.964,5,2039.094848
0.9928,1,2039.097487
0.9568,6,2039.116568
0.9136,12,2039.153199
0.964,5,2039.1665
0.9712,4,2039.17937
0,1,2039.182893
0.9856,2,2039.188846
0.9208,11,2039.219117
0,1,2039.222353
0.9928,1,2039.226661
0,3,2039.235832
0.964,5,2039.249942
0.9712,4,2039.261139
0,1,2039.264479
0.9928,1,2039.267461
0,125,2040.181866
0.9712,4,2040.193792
0.9928,1,2040.197974
0.9496,7,2040.21851
0.9496,7,2040.238268
0.9928,1,2040.241855
0.9784,3,2040.250412
0.9712,4,2040.26186
0.964,5,2040.852462
0.964,5,2040.865703
0.9856,2,2040.872162
0.9712,4,2040.883926
0.8992,14,2040.922256
0.9712,4,2040.933668
0.9928,1,2040.936675
0.9568,6,2040.955834
0.9784,3,2040.964021
0.964,5,2040.977815
0.9424,8,2040.999361
0.9496,7,2041.018089
0.9856,2,2041.023673
0.9784,3,2041.0319
0.9784,3,2041.040688
0.9784,3,2041.049787
0.9784,3,2041.05874
0.9784,3,2041.06609
0.9856,2,2041.072328
0.9784,3,2041.081342
0.964,5,2041.094873
0.9712,4,2041.106956
0.9424,8,2041.129368
0.9712,4,2041.140751
0,6,2041.157984
0.9856,2,2041.16329
0.9856,2,2041.169194
0.9856,2,2041.176038
0,2,2041.181281
0.9496,7,2041.199745
0.9712,4,2041.789102
0.964,5,2041.802813
0,3,2041.811487
0.9856,2,2041.817003
0,7,2041.836658
0,1,2041.84017
0.9856,2,2041.846877
0,1,2041.849661
0.9856,2,2041.856541
0.9928,1,2041.859354
0.9568,6,2041.876413
0.9856,2,2041.882443
0.9568,6,2041.899139
0.9784,3,2041.906836
0.9568,6,2041.922795
0.9712,4,2041.933161
0.9568,6,2041.951043
0.9856,2,2041.956232
0.9856,2,2041.962214
0.7624,33,2042.053807
0.9208,11,2042.083099
0.9568,6,2042.101361
0.9712,4,2042.112224
0.9784,3,2042.120293
0.9712,4,2042.13112
0,2,2042.13665
0.9568,6,2042.730988
0.9568,6,2042.748348
0.9712,4,2042.761126
0.9856,2,2042.767873
0.9568,6,2042.785717
0.8992,14,2042.824873
0.928,10,2042.851909
0,1,2042.854851
0.964,5,2042.869027
0.9568,6,2042.885482
0.928,10,2042.913926
0.9784,3,2042.921668
0.9928,1,2042.924585
0.9712,4,2042.93555
0.9712,4,2042.947518
0.9856,2,2042.95354
0,1,2042.956295
0.9712,4,2042.968261
0.9928,1,2042.970925
0.9784,3,2042.979778
0.9568,6,2042.996085
0,8,2043.017652
0.9712,4,2043.02861
0.9352,9,2043.0524
0.9712,4,2043.064543
0.9784,3,2043.071875
0.9928,1,2043.074681
0.9424,8,2043.674705
0.9496,7,2043.693522
0.9712,4,2043.70543
0.9784,3,2043.714176
0,2,2043.719065
0,1,2043.722869
0,1,2043.726167
0.9784,3,2043.735384
0.964,5,2043.750498
0.9712,4,2043.762055
0.9928,1,2043.764908
0.9856,2,2043.77035
0,1,2043.773616
0.9712,4,2043.785547
0.9856,2,2043.79139
0.9712,4,2043.803896
0.9784,3,2043.812795
0,6,2043.828949
0.964,5,2043.845217
0.964,5,2043.859129
0.964,5,2043.873817
0.5752,59,2044.618566
0.9424,8,2044.642177
0.9208,11,2044.675106
0.8992,14,2044.718987
0.964,5,2044.734262
0.964,5,2044.748456
0.964,5,2044.762792
0.9928,1,2044.766333
0.9424,8,2044.790201
0.9784,3,2044.799174
0.9856,2,2044.805265
0,5,2044.819238
0,2,2044.825591
0.9928,1,2044.828208
0.9424,8,2044.852873
0.9784,3,2044.862375
0.9568,6,2044.880487
0,1,2044.883245
0.9712,4,2044.894056
0.9352,9,2044.921474
0.9568,6,2044.940205
0.964,5,2044.955608
0.9928,1,2044.959353
0.9928,1,2044.962492
0.9424,8,2044.98508
0,2,2045.567499
0.964,5,2045.581374
0,3,2045.590077
0.964,5,2045.605468
0.9712,4,2045.617453
0.9424,8,2045.639297
0.9208,11,2045.670494
0.9568,6,2045.688512
0.9712,4,2045.700252
0,13,2045.737144
0.964,5,2045.751392
0.9568,6,2045.767429
0.9568,6,2045.784981
0.9712,4,2045.796402
0.9784,3,2045.806929
0.9784,3,2045.814313
0.9856,2,2045.820084
0,1,2045.823865
0.7768,31,2045.916009
0.9424,8,2046.516237
0.9784,3,2046.524914
0.9712,4,2046.536401
0.964,5,2046.550073
0.9784,3,2046.557802
0.9856,2,2046.564044
0.9784,3,2046.572504
0.9784,3,2046.581944
0.9496,7,2046.603517
0,3,2046.61294
0.9856,2,2046.619016
0.9712,4,2046.63006
0.9352,9,2046.655599
0.964,5,2046.669696
0,4,2046.681328
0.9928,1,2046.684785
0.9856,2,2046.691208
0.9784,3,2046.698687
0.9928,1,2046.701243
0.9856,2,2046.70736
0.9712,4,2046.718337
0.9352,9,2046.74275
0.964,5,2046.755991
0,3,2046.764018
0.9496,7,2046.783816
0.9784,3,2046.792056
0.9712,4,2046.803218
0.8992,14,2046.841381
0.9712,4,2046.853009
0,5,2046.866205
0,5,2047.450855
0.9352,9,2047.476101
0.6544,48,2047.61153
0.928,10,2047.64047
0,2,2047.647295
0.8272,24,2047.717463
0,6,2047.733829
0,3,2047.742815
0.9856,2,2047.748458
0,1,2047.75153
0,7,2047.769845
0.9928,1,2047.772856
0,125,2048.704066
0.9568,6,2048.720944
0.9784,3,2048.72984
0,1,2048.733315
0.9568,6,2049.326632
0.9712,4,2049.336226
0.964,5,2049.349755
0,6,2049.366154
0,2,2049.37215
0,2,2049.377533
0.9856,2,2049.38372
0.9568,6,2049.400932
0.9928,1,2049.403888
0.9712,4,2049.416061
0.9712,4,2049.4273
0.9784,3,2049.436372
0.9784,3,2049.445209
0.964,5,2049.460366
0.9712,4,2049.473815
0.9856,2,2049.480448
0.964,5,2049.494995
0.9424,8,2049.518225
0.9424,8,2049.538799
0.964,5,2049.554613
0.9712,4,2049.566161
0.964,5,2049.580208
0,2,2049.585769
0.9856,2,2049.591441
0.9784,3,2049.599913
0.9712,4,2049.610206
0.9856,2,2049.616586
0,2,2049.622383
0.9928,1,2049.62535
0,1,2049.628462
0,1,2049.63182
0,2,2049.637458
0.964,5,2049.651635
0.964,5,2049.665785
0.8632,19,2050.294749
0.9568,6,2050.311595
0.9856,2,2050.317581
0.9928,1,2050.32084
0.964,5,2050.334159
0.9712,4,2050.345153
0.9856,2,2050.350226
0.9712,4,2050.361132
0,1,2050.36416
0.9568,6,2050.380839
0.82,25,2050.45168
0.9784,3,2050.459906
0.9712,4,2050.470902
0,3,2050.479435
0.9856,2,2050.485887
0.9928,1,2050.488497
0.9568,6,2050.504691
0.9784,3,2050.513176
0.9568,6,2050.529789
0.9784,3,2050.538253
0.928,10,2050.567248
0.9856,2,2050.572601
0.9856,2,2050.578709
0.9568,6,2050.594579
0.9856,2,2050.6
0.9712,4,2050.611227
0.9928,1,2050.614331
0,5,2051.20523
0.9856,2,2051.211162
0,3,2051.219428
0,1,2051.222283
0.9784,3,2051.230387
0.9928,1,2051.234688
0.9856,2,2051.239993
0.9784,3,2051.249562
0.9856,2,2051.255121
0.9568,6,2051.272203
0.9928,1,2051.275066
0.9712,4,2051.287582
0.9712,4,2051.298848
0.9928,1,2051.301871
0.9784,3,2051.310304
0.9784,3,2051.318271
0.9712,4,2051.330429
0.9928,1,2051.33391
0.964,5,2051.346958
0,4,2051.358953
0.964,5,2051.374362
0.9496,7,2051.393677
0,1,2051.396279
0.928,10,2051.423078
0.9928,1,2051.426358
0,2,2051.431629
0,2,2051.43751
0.9712,4,2051.447553
0.9928,1,2051.450706
0.9856,2,2051.456257
0.9928,1,2051.459712
0.9784,3,2051.468009
0.9424,8,2051.490075
0.964,5,2051.502125
0.9496,7,2051.675726
0.9496,7,2051.695431
0.9712,4,2051.706626
0,6,2052.300583
0.9784,3,2052.309274
0.9568,6,2052.327135
0.9928,1,2052.33064
0,5,2052.344801
0.964,5,2052.358972
0.9496,7,2052.379673
0.9856,2,2052.386163
0.9856,2,2052.39166
0.9856,2,2052.397343
0.9712,4,2052.408261
0,1,2052.411309
0.9784,3,2052.420148
0.9784,3,2052.429679
0.9568,6,2052.446695
0.9856,2,2052.452661
0,3,2052.460638
0.9568,6,2052.476707
0,3,2052.485312
0.9712,4,2052.497401
0.964,5,2052.511689
0.9784,3,2052.520508
0.964,5,2052.534807
0.964,5,2052.549143
0.964,5,2052.563761
0.9352,9,2052.590041
0,8,2052.613027
0,2,2052.618788
0.964,5,2052.63378
0.964,5,2052.648122
0.9712,4,2052.659776
0.9568,6,2053.252956
0.9784,3,2053.261569
0.9856,2,2053.267924
0,2,2053.273495
0.9712,4,2053.284855
0,1,2053.287441
0.6184,53,2053.438199
0.892,15,2053.481498
0.964,5,2053.495396
0.9784,3,2053.504169
0.928,10,2053.531686
0.9856,2,2053.538523
0.9856,2,2053.544396
0.9784,3,2053.552398
0.9712,4,2053.563201
0.9496,7,2053.583067
0.892,15,2054.202036
0.9352,9,2054.229793
0.9424,8,2054.25401
0.9856,2,2054.260477
0.9784,3,2054.269231
0.928,10,2054.297327
0,5,2054.311462
0.9784,3,2054.320402
0.9496,7,2054.338985
0.9568,6,2054.354061
0.9928,1,2054.357283
0.9424,8,2054.38012
0.9856,2,2054.384956
0.9784,3,2054.39519
0,2,2054.400756
0.9712,4,2054.411826
0,7,2054.431745
0.9568,6,2054.448763
0.9784,3,2054.456664
0.9784,3,2054.465379
0.9424,8,2054.485732
0.9784,3,2054.494196
0,1,2054.497369
0.9784,3,2054.505709
0.9928,1,2054.508441
0.9856,2,2054.513907
0.9136,12,2055.122208
0.9784,3,2055.131587
0.964,5,2055.146929
0.9712,4,2055.15766
0.9568,6,2055.174226
0.9784,3,2055.182117
0.9928,1,2055.185269
0.9784,3,2055.194225
0,3,2055.202312
0,5,2055.215514
0.9784,3,2055.225073
0.9856,2,2055.230869
0.9712,4,2055.243685
0.9712,4,2055.254332
0.7984,28,2055.331204
0.964,5,2055.345824
0.9856,2,2055.352014
0.9928,1,2055.354931
0.9712,4,2055.365744
0.9784,3,2055.374426
0.9568,6,2055.390135
0.9856,2,2055.396106
0.9856,2,2055.402317
0.9568,6,2055.419741
0.5248,66,2056.179674
0,1,2056.183074
0.9856,2,2056.188519
0,2,2056.194441
0.9784,3,2056.203625
0.6256,52,2056.346416
0.9928,1,2056.349106
0.9064,13,2056.386307
0.9928,1,2056.389747
0.9712,4,2056.400561
0.964,5,2056.414429
0.9928,1,2056.994864
0,1,2056.998343
0.9568,6,2057.01555
0.9856,2,2057.021368
0.9712,4,2057.034171
0.9136,12,2057.066351
0.964,5,2057.081512
0.928,10,2057.111515
0.9856,2,2057.117287
0,8,2057.140731
0.9856,2,2057.147146
0.964,5,2057.16144
0.9856,2,2057.167816
0.8632,19,2057.221236
0.9784,3,2057.230493
0.9784,3,2057.238724
0.9568,6,2057.25703
0.964,5,2057.271793
0.9712,4,2057.283335
0.9928,1,2057.28656
0.9712,4,2057.298311
0.9424,8,2057.322395
0.9928,1,2057.326122
0.9928,1,2057.329309
0.9712,4,2057.341279
0.9784,3,2057.350361
0.9784,3,2057.359122
0.9856,2,2057.365236
0.9784,3,2057.942421
0.9784,3,2057.951154
0.9784,3,2057.959629
0,1,2057.963139
0.9856,2,2057.96927
0.9496,7,2057.988766
0.9352,9,2058.014585
0.9928,1,2058.018085
0.9784,3,2058.025803
0.9856,2,2058.032432
0.8848,16,2058.079497
0.964,5,2058.095257
0.928,10,2058.124355
0.9784,3,2058.132936
0.9856,2,2058.139516
0.9784,3,2058.148914
0,2,2058.155126
0.9712,4,2058.166308
0,3,2058.175245
0.964,5,2058.190326
0.9928,1,2058.194032
0.9856,2,2058.200341
0,4,2058.212581
0.8848,16,2058.261059
0.9712,4,2058.27341
0.9568,6,2058.289442
0.9856,2,2058.294792
0.9496,7,2058.315328
0.9856,2,2058.898196
0.9928,1,2058.901556
0.9928,1,2058.90431
0,3,2058.913646
0.9784,3,2058.922362
0.9784,3,2058.931917
0.9352,9,2058.956543
0.964,5,2058.971946
0.9568,6,2058.989222
0.9856,2,2058.994719
0.9712,4,2059.006575
0.9496,7,2059.027037
0,4,2059.037277
0,3,2059.045451
0.9568,6,2059.061159
0,7,2059.080204
0.964,5,2059.094411
0.9784,3,2059.102767
0.9856,2,2059.108881
0,4,2059.118782
0.9712,4,2059.131501
0.9784,3,2059.139923
0.9712,4,2059.150883
0,1,2059.15395
0,1,2059.157787
0.9784,3,2059.166427
0.9856,2,2059.171889
0.9712,4,2059.182863
0.9496,7,2059.203077
0,2,2059.209278
0.9784,3,2059.217414
0.9568,6,2059.23371
0,6,2059.251096
0,4,2059.840188
0.9928,1,2059.84285
0,3,2059.85169
0.9856,2,2059.858286
0.9712,4,2059.87079
0.9712,4,2059.883383
0.964,5,2059.913601
0.964,5,2059.928938
0.9712,4,2059.941739
0,1,2059.94448
0.9712,4,2059.956151
0.9424,8,2059.980476
0.9352,9,2060.007733
0.964,5,2060.022089
0.9424,8,2060.044175
0.964,5,2060.057879
0.9568,6,2060.074497
0.9424,8,2060.097214
0.6544,48,2060.805295
0.9856,2,2060.811523
0.964,5,2060.826127
0,2,2060.832523
0.9856,2,2060.838558
0.9784,3,2060.848493
0.9712,4,2060.860846
0.964,5,2060.875503
0,6,2060.892084
0.9928,1,2060.89545
0.8848,16,2060.938502
0.9496,7,2060.957249
0.9784,3,2060.96657
0.9856,2,2060.972687
0.964,5,2060.987375
0.9352,9,2061.011562
0.9568,6,2061.028047
0.9784,3,2061.036821
0.9352,9,2061.06005
0.9928,1,2061.062846
0,7,2061.080842
0.9712,4,2061.091681
0.9784,3,2061.099773
0.9928,1,2061.102647
0.9496,7,2061.120729
0.9784,3,2061.129202
0.9424,8,2061.151256
0,1,2061.731639
0.964,5,2061.746739
0.9856,2,2061.753353
0.9784,3,2061.761484
0.9856,2,2061.766551
0.9352,9,2061.792029
0.9352,9,2061.817551
0.928,10,2061.846628
0.9568,6,2061.863832
0.9712,4,2061.875323
0,5,2061.889439
0,7,2061.909306
0.9496,7,2061.928046
0.9424,8,2061.950314
0.928,10,2061.980084
0.9928,1,2061.983105
0.964,5,2061.996054
0.9712,4,2062.007883
0.9856,2,2062.013541
0.9856,2,2062.02006
0.9496,7,2062.040212
0.9928,1,2062.043512
0.9784,3,2062.052239
0.9856,2,2062.058137
0.8776,17,2062.677397
0.9352,9,2062.703278
0.7984,28,2062.801396
0,3,2062.80967
0,1,2062.813165
0.9712,4,2062.828255
0.964,5,2062.84591
0.9424,8,2062.87804
0.9856,2,2062.884567
0.9856,2,2062.88981
0.8056,27,2062.988776
0.964,5,2063.00584
0.9856,2,2063.012534
0.9928,1,2063.016809
0.9784,3,2063.027142
0.9784,3,2063.03716
0.9712,4,2063.05073
0.9784,3,2063.059459
0,12,2063.094171
0.9496,7,2063.690765
0,1,2063.693356
0.9784,3,2063.702064
0.9352,9,2063.727985
0.9928,1,2063.73145
0.9856,2,2063.737486
0.9712,4,2063.748192
0.9352,9,2063.776114
0.9568,6,2063.794176
0,8,2063.816379
0.9928,1,2063.819763
0.9352,9,2063.845384
0,4,2063.856516
0.9208,11,2063.887594
0.9928,1,2063.891141
0.9856,2,2063.897446
0.9712,4,2063.909114
0.9496,7,2063.92823
0,9,2063.953377
0.9784,3,2063.961125
0.9496,7,2063.983844
0.9064,13,2064.031752
0.9784,3,2064.040309
0.9784,3,2064.053926
0.9208,11,2064.745537
0.9424,8,2064.767678
0,1,2064.771284
0,5,2064.784784
0.9928,1,2064.788318
0.9496,7,2064.809186
0.9568,6,2064.825534
0.9928,1,2064.82921
0.9856,2,2064.834982
0.9928,1,2064.837675
0.9424,8,2064.860048
0.9496,7,2064.880574
0.9712,4,2064.892044
0.9784,3,2064.901046
0.964,5,2064.915077
0.9784,3,2064.924574
0.9712,4,2064.935412
0.964,5,2064.950269
0,3,2064.96094
0.9496,7,2064.980403
0.9784,3,2064.988919
0.928,10,2065.016286
0.9496,7,2065.034746
0.8632,19,2065.090077
0.9856,2,2065.782862
0.9496,7,2065.802968
0.9856,2,2065.809354
0.9424,8,2065.831212
0.9856,2,2065.837303
0.964,5,2065.85135
0.9496,7,2065.869939
0.964,5,2065.88421
0.9208,11,2065.916267
0.928,10,2065.944556
0,1,2065.947632
0.964,5,2065.962971
0,4,2065.973963
0.8488,21,2066.032015
0.964,5,2066.046195
0.9784,3,2066.054789
0.9784,3,2066.06357
0.9784,3,2066.071553
0.9568,6,2066.088514
0,2,2066.093986
0.9784,3,2066.10269
0,3,2066.110819
0.9496,7,2066.129872
0.9568,6,2066.800891
0.9352,9,2066.833204
0.892,15,2066.885796
0.9856,2,2066.893527
0,1,2066.896676
0.8704,18,2066.943799
0.9712,4,2066.954959
0.9928,1,2066.957926
0.9712,4,2066.96932
0.9784,3,2066.978237
0.9928,1,2066.980931
0.9496,7,2066.999416
0.9568,6,2067.015938
0.9784,3,2067.024129
0,2,2067.03002
0,7,2067.047808
0.9784,3,2067.056028
0.8704,18,2067.104146
0.9712,4,2067.114641
0.964,5,2067.128648
0.9424,8,2067.149669
0.9784,3,2067.157892
0.9784,3,2067.736679
0,103,2068.076306
0.9496,7,2068.100783
0.9928,1,2068.104361
0.9856,2,2068.115875
0.964,5,2068.130987
0.9784,3,2068.141315
0.9712,4,2068.151353
0.9712,4,2068.738476
0.9568,6,2068.754294
0.9784,3,2068.761936
0.9856,2,2068.768008
0,2,2068.773369
0,1,2068.776415
0.9784,3,2068.783804
0.9784,3,2068.791778
0.9928,1,2068.79521
0,1,2068.798013
0.964,5,2068.81099
0.9784,3,2068.821351
0,6,2068.837397
0.9712,4,2068.848721
0,4,2068.860658
0.8344,23,2068.922677
0.9784,3,2068.930087
0.9568,6,2068.945234
0.9712,4,2068.95649
0.9496,7,2068.974693
0.9712,4,2068.985815
0.9784,3,2068.993886
0.9856,2,2068.999761
0.9856,2,2069.005927
0.9856,2,2069.011494
0,6,2069.027854
0,4,2069.038499
0.8344,23,2069.778274
0.9928,1,2069.781033
0.9208,11,2069.812271
0.9208,11,2069.843461
0.964,5,2069.858442
0.964,5,2069.873963
0,6,2069.890613
0.9496,7,2069.911771
0.9856,2,2069.916928
0.9568,6,2069.933768
0.9712,4,2069.944925
0.9856,2,2069.951526
0,8,2069.974754
0.8848,16,2070.019508
0.9424,8,2070.042584
0.9712,4,2070.055432
0.9928,1,2070.058952
0.9784,3,2070.068833
0.9352,9,2070.095626
0.9064,13,2070.805566
0.9784,3,2070.818383
0.9712,4,2070.835647
0.9928,1,2070.839158
0,3,2070.853453
0.9928,1,2070.856509
0.9352,9,2070.885955
0.9352,9,2070.913364
0.964,5,2070.927938
0.9712,4,2070.939606
0.9928,1,2070.942722
0,4,2070.95876
0.9136,12,2070.993105
0.9928,1,2070.996871
0.9784,3,2071.005091
0.9712,4,2071.017239
0.9856,2,2071.022294
0,1,2071.02541
0.9496,7,2071.046559
0,1,2071.05
0,3,2071.059886
0.9856,2,2071.065435
0.9928,1,2071.068604
0.964,5,2071.083426
0.9784,3,2071.092038
0.9424,8,2071.114643
0.9784,3,2071.124002
0.9712,4,2071.135413
0.9712,4,2071.147018
0.9856,2,2071.152126
0.9496,7,2071.17109
0.9496,7,2071.19121
0.9208,11,2071.794265
0.9424,8,2071.817642
0.9784,3,2071.826282
0.9784,3,2071.836667
0.9568,6,2071.853821
0,1,2071.856365
0.9352,9,2071.882214
0.9352,9,2071.913644
0.9856,2,2071.919729
0.9784,3,2071.931588
0,1,2071.936787
0.9784,3,2071.948961
0.964,5,2071.968678
0.9784,3,2071.978658
0.9712,4,2071.992966
0.9568,6,2072.016324
0.9928,1,2072.023098
0.928,10,2072.061713
0,1,2072.064972
0.5536,62,2072.845496
0.964,5,2072.860038
0.9856,2,2072.866251
0.82,25,2072.939784
0.9568,6,2072.955831
0.8992,14,2072.997303
0.9424,8,2073.0206
0.9424,8,2073.045751
0.9496,7,2073.065478
0.9784,3,2073.073799
0.8992,14,2073.114546
0.9928,1,2073.117254
0.9928,1,2073.120412
0.928,10,2073.153366
0.964,5,2073.83908
0.9424,8,2073.862794
0.9136,12,2073.897745
0.9784,3,2073.907741
0.9784,3,2073.916654
0.964,5,2073.931557
0.9928,1,2073.935101
0.9784,3,2073.942771
0.9568,6,2073.959761
0,2,2073.966079
0,4,2073.977378
0.9928,1,2073.98033
0.9784,3,2073.989723
0.9568,6,2074.007073
0.9712,4,2074.017653
0.9712,4,2074.027543
0.964,5,2074.042254
0.964,5,2074.056546
0.964,5,2074.070182
0.9928,1,2074.073455
0.9856,2,2074.078962
0.9712,4,2074.091011
0,125,2075.13553
0.9784,3,2075.143586
0.9928,1,2075.146375
0.9496,7,2075.165365
0.9712,4,2075.176071
0.9856,2,2075.181123
0.9928,1,2075.18405
0.9856,2,2075.190167
0.7264,38,2075.868583
0.9856,2,2075.874373
0.9424,8,2075.896638
0,2,2075.902169
0.9784,3,2075.911728
0.9784,3,2075.919756
0.9856,2,2076.094635
0.9928,1,2076.102374
0.9424,8,2076.128848
0.9496,7,2076.153304
0.964,5,2076.173386
0.9352,9,2076.207247
0.9928,1,2076.210478
0.9856,2,2076.219329
0.9712,4,2076.23392
0.964,5,2076.2536
0.9136,12,2076.293043
0,8,2076.313902
0,4,2076.324896
0.9712,4,2076.336654
0.9784,3,2076.344224
0.9784,3,2076.354236
0.9712,4,2076.36543
0.7336,37,2077.041314
0.9496,7,2077.059326
0.9784,3,2077.067912
0.9856,2,2077.073315
0,9,2077.100837
0.9712,4,2077.111579
0.9136,12,2077.143013
0.9784,3,2077.151252
0.9928,1,2077.154108
0.9568,6,2077.17227
0,4,2077.184252
0.9568,6,2077.201703
0.9496,7,2077.222312
0.928,10,2077.257372
0.9568,6,2077.280198
0,125,2078.258696
0.9856,2,2078.264171
0.9568,6,2078.280818
0,2,2078.286668
0.9712,4,2078.299183
0.9064,13,2079.009477
0.9928,1,2079.012345
0.9856,2,2079.018194
0.928,10,2079.046504
0.9928,1,2079.049878
0.9856,2,2079.055269
0.9424,8,2079.077207
0.964,5,2079.091964
0.9568,6,2079.107268
0.928,10,2079.134176
0.8992,14,2079.172163
0.9712,4,2079.182121
0.9784,3,2079.189858
0,2,2079.195403
0.9352,9,2079.220769
0.9784,3,2079.228444
0,3,2079.23677
0.9784,3,2079.244765
0.964,5,2079.258312
0.964,5,2079.271941
0.9784,3,2079.2806
0.9856,2,2079.286648
