#{"t_start": 1680170597.4215147, "env_id": "MiniGrid-Fetch-5x5-N2-v0"}
r,l,t
0,1,782.100588
0.9928,1,782.104045
0.9784,3,782.11363
0,1,782.116613
0,1,782.119207
0.9928,1,782.121943
0.856,20,782.175231
0.9856,2,782.180474
0.9712,4,782.19193
0,76,782.978564
0.9424,8,783.002791
0,6,783.019487
0.9928,1,783.022751
0.9568,6,783.040254
0,6,783.057547
0.8488,21,783.135799
0,2,783.141935
0,3,783.150012
0.8344,23,783.222722
0.9928,1,783.22634
0.9928,1,783.234
0,3,783.242835
0.9856,2,783.248698
0.8992,14,783.922009
0.9784,3,783.930273
0,3,783.937618
0.9568,6,783.954366
0.7048,41,784.066
0,18,784.112489
0.9712,4,784.122721
0.928,10,784.149674
0.9712,4,784.160561
0.964,5,784.173153
0.9496,7,784.193091
0.9352,9,784.218709
0,5,784.231397
0.9712,4,784.241944
0.7912,29,785.001534
0.9856,2,785.006778
0,3,785.014705
0.9424,8,785.036598
0.9712,4,785.046307
0,8,785.067397
0.9928,1,785.070202
0.9856,2,785.07616
0,4,785.087594
0,125,786.060737
0,2,786.070008
0.9856,2,786.075018
0,12,786.117095
0.9784,3,786.126523
0.9208,11,786.156548
0,2,786.161962
0,1,786.164805
0.9712,4,786.180449
0,2,786.186953
0,72,786.976344
0,4,786.987242
0,1,786.990137
0.9784,3,786.998305
0.964,5,787.010843
0.9712,4,787.020815
0,2,787.025999
0.9856,2,787.031406
0,1,787.034174
0,2,787.039365
0.964,5,787.051986
0,4,787.062109
0.928,10,787.087353
0,4,787.097538
0.9856,2,787.103084
0.9496,7,787.122053
0,1,787.125175
0.9856,2,787.130259
0,125,788.123959
0.964,5,788.137907
0,2,788.14355
0.892,15,788.182257
0,3,788.190173
0.9712,4,788.200833
0,4,788.213177
0.9856,2,788.219125
0,2,788.224807
0.9928,1,788.228029
0.8776,17,788.952343
0.9352,9,788.976852
0.9568,6,788.993004
0.856,20,789.047174
0.9784,3,789.054573
0,12,789.086747
0,3,789.095304
0,4,789.107317
0.9784,3,789.115221
0.9856,2,789.121712
0.9568,6,789.138533
0.9568,6,789.154067
0,1,789.157431
0.9208,11,789.190734
0,5,789.203887
0.9856,2,789.209595
0.9712,4,789.220689
0,69,790.005476
0,5,790.021898
0,3,790.030601
0.9856,2,790.038582
0,72,790.851323
0.8416,22,790.907692
0.9928,1,790.910622
0,2,790.916798
0.9928,1,790.919455
0,3,790.927704
0.9496,7,790.945039
0.9784,3,790.953724
0.9568,6,790.970787
0,4,790.981723
0.9784,3,790.989562
0,3,790.997705
0,5,791.010939
0,88,791.81772
0.7264,38,791.916876
0.9496,7,791.935235
0,4,791.945572
0.9856,2,791.951194
0,125,792.837528
0.9496,7,792.856446
0.9712,4,792.868191
0.9856,2,792.87424
0.9208,11,792.90356
0,4,792.915564
0.8272,24,792.977721
0,2,793.555626
0.964,5,793.568748
0,5,793.582103
0.9856,2,793.587374
0,25,793.651423
0.9928,1,793.655069
0,4,793.666326
0,6,793.682873
0,4,793.693709
0.9352,9,793.718776
0,4,793.730311
0.964,5,793.74386
0.9568,6,793.75952
0,2,793.764475
0,14,793.801232
0.9496,7,793.818942
0.9208,11,793.848958
0.9928,1,793.851934
0.9568,6,793.868985
0.9928,1,793.871835
0.9424,8,793.893624
0.9784,3,794.477083
0.8416,22,794.532077
0.9424,8,794.551414
0.964,5,794.563955
0,5,794.575953
0.964,5,794.588789
0.8128,26,794.889065
0.964,5,794.903526
0,43,795.022061
0.9712,4,795.032106
0.964,5,795.620669
0.6256,52,795.756509
0,125,796.659146
0.9784,3,796.667494
0.9136,12,796.700496
0.9928,1,796.70392
0.964,5,796.717499
0,3,796.72618
0.9856,2,796.732
0,5,796.745964
0.9712,4,796.755866
0,3,796.763824
0.9856,2,796.769976
0.9208,11,796.799357
0.9856,2,796.804916
0,43,797.491639
0.9856,2,797.497747
0.9496,7,797.516959
0.9064,13,797.553313
0.9784,3,797.561982
0.9784,3,797.569894
0.9856,2,797.575797
0.9784,3,797.584929
0,5,797.597432
0.9136,12,797.630092
0.9784,3,797.639518
0.9856,2,797.645141
0.9784,3,797.653986
0.9856,2,797.659398
0.9496,7,797.67934
0.9856,2,797.685466
0,4,797.696647
0,7,797.717532
0.9712,4,797.729052
0.7624,33,798.403141
0,6,798.420553
0.9856,2,798.426006
0,2,798.431633
0,2,798.438644
0.9352,9,798.462364
0,4,798.472763
0,4,798.483772
0.9568,6,798.500755
0,1,798.504153
0,2,798.509734
0.856,20,798.56884
0,103,799.420408
0,5,799.434577
0.8632,19,799.484182
0.9136,12,799.513751
0.9856,2,799.519262
0.7984,28,799.598237
0,21,800.226851
0.8704,18,800.277114
0,3,800.28563
0.964,5,800.300011
0,3,800.308748
0.9064,13,800.34548
0,9,800.371793
0.9784,3,800.381435
0.9928,1,800.384728
0.8632,19,800.437099
0.9496,7,800.456879
0.9712,4,800.467839
0.9568,6,800.484087
0,2,800.490381
0.9568,6,800.506289
0,2,800.511631
0,3,800.519266
0.9496,7,800.539202
0.9928,1,800.542008
0.9856,2,800.546982
0,4,800.55767
0.964,5,800.571658
0,125,801.464616
0.9208,11,802.065925
0.9712,4,802.07634
0,5,802.09078
0,3,802.098998
0.7192,39,802.205067
0.9352,9,802.228226
0,2,802.233633
0,3,802.241821
0,3,802.249704
0.9928,1,802.252404
0.9712,4,802.264753
0.9928,1,802.268552
0,2,802.273777
0.964,5,802.287528
0.9784,3,802.296566
0.9856,2,802.302909
0.9856,2,802.308325
0,41,802.990237
0.9856,2,802.997416
0,3,803.006075
0.9712,4,803.016569
0.748,35,803.109611
0.964,5,803.12278
0.964,5,803.136203
0,125,804.05561
0,4,804.067342
0.9784,3,804.075844
0,17,804.12305
0.892,15,804.162813
0.9784,3,804.170294
0.9496,7,804.189734
0,5,804.203459
0,23,804.834778
0,1,804.837902
0.9352,9,804.863157
0.9712,4,804.873896
0,1,804.876783
0.928,10,804.902796
0.9784,3,804.911527
0.9856,2,804.917067
0.9928,1,804.920195
0.9784,3,804.928537
0,1,804.931797
0,10,804.961285
0,7,804.980382
0.9712,4,804.992409
0,4,805.005042
0,3,805.014175
0,3,805.022563
0,2,805.028294
0.964,5,805.041948
0.9064,13,805.076441
0.9352,9,805.101226
0.9568,6,805.117509
0.8272,24,805.755805
0.9928,1,805.75881
0.9064,13,805.793943
0.9928,1,805.79679
0,2,805.803339
0.9712,4,805.81401
0.9856,2,805.819758
0.8848,16,805.865958
0,4,805.877833
0,1,805.880849
0.9424,8,805.903674
0,3,805.912375
0.9928,1,805.915385
0.9712,4,805.927277
0,11,805.958007
0,4,805.96971
0,2,805.97628
0,10,806.003879
0.9424,8,806.025828
0.6328,51,806.737338
0.964,5,806.750273
0.9928,1,806.75415
0.928,10,806.781198
0.9712,4,806.791587
0.9568,6,806.808755
0.928,10,806.835105
0.9928,1,806.838104
0.7984,28,806.910082
0,3,806.918473
0.9352,9,806.942369
0.9424,8,806.963743
0.9928,1,806.966614
0.9712,4,806.978432
0,1,806.981063
0.9856,2,806.987242
0.9856,2,806.993156
0.9568,6,807.011634
0.9352,9,807.601258
0.9784,3,807.610598
0.9712,4,807.622601
0.928,10,807.650171
0,10,807.680127
0.8704,18,807.730775
0.6184,53,807.870183
0.8056,27,807.943667
0.9928,1,807.946847
0.9856,2,808.526217
0.9856,2,808.532925
0.9928,1,808.536433
0,1,808.539515
0,3,808.54704
0,3,808.554757
0.8848,16,808.5968
0.9712,4,808.606939
0.7984,28,808.680452
0.7624,33,808.771501
0.9784,3,808.780991
0.8632,19,808.834909
0.9856,2,808.841248
0.9856,2,808.84741
0.9784,3,808.855883
0,6,808.875014
0.9568,6,809.464945
0.8992,14,809.500982
0,6,809.51705
0.9352,9,809.54155
0.9712,4,809.553211
0.9856,2,809.560607
0.928,10,809.590849
0.9064,13,809.625838
0.9712,4,809.637279
0,12,809.671106
0,2,809.677914
0.9856,2,809.684421
0.9856,2,809.691038
0.9712,4,809.702254
0.9784,3,809.710261
0,11,809.738803
0,4,809.749297
0,1,809.752069
0.9496,7,809.770198
0.9784,3,809.778255
0.8344,23,810.427531
0.7912,29,810.503714
0.9136,12,810.537988
0,1,810.540713
0.9208,11,810.57233
0,1,810.575519
0.964,5,810.589446
0,9,810.613876
0.9928,1,810.616544
0.9856,2,810.622246
0.9712,4,810.633523
0,2,810.640113
0,3,810.649022
0,3,810.657351
0.9424,8,810.681
0.9784,3,810.689719
0,5,810.703041
0.9568,6,810.71835
0.9496,7,810.737001
0.9712,4,811.322274
0,1,811.325386
0,8,811.348201
0.9856,2,811.353785
0.964,5,811.36769
0.9856,2,811.373683
0.9784,3,811.382955
0.9568,6,811.399124
0.9424,8,811.419752
0.9928,1,811.423313
0.9712,4,811.434846
0.9712,4,811.446037
0,2,811.4516
0.9568,6,811.468146
0,7,811.488803
0.9928,1,811.491514
0.9856,2,811.497042
0.9784,3,811.505704
0.9928,1,811.508929
0.9856,2,811.514815
0.9712,4,811.525753
0,6,811.542537
0.82,25,811.61488
0.9568,6,811.632626
0.9784,3,811.641564
0,3,811.649943
0.9712,4,811.661214
0.9856,2,811.666938
0,7,812.258907
0,2,812.264963
0.9496,7,812.284945
0.9928,1,812.287783
0.9712,4,812.298836
0.9712,4,812.309144
0.8992,14,812.34559
0.9856,2,812.350732
0.9784,3,812.358872
0.9352,9,812.382067
0,3,812.390174
0,2,812.395409
0.9928,1,812.398404
0,125,813.305655
0.9928,1,813.308824
0,11,813.338624
0.8416,22,813.396479
0,5,813.410141
0.9784,3,813.418956
0,1,813.421699
0.9712,4,813.433118
0.9856,2,813.438648
0,26,813.511557
0.8776,17,814.132141
0.9424,8,814.153646
0.964,5,814.168535
0.8488,21,814.225215
0.9496,7,814.244833
0.9424,8,814.26749
0.9424,8,814.291687
0.9856,2,814.298492
0,5,814.313091
0.9712,4,814.324697
0.28,100,815.153786
0.9928,1,815.156454
0,2,815.16211
0.9064,13,815.196637
0,1,815.199487
0.9856,2,815.205209
0.9784,3,815.214082
0,2,815.219448
0.964,5,815.232001
0.964,5,815.246392
0.9784,3,815.255485
0,2,815.261754
0,4,815.272233
0.9784,3,815.281326
0.9568,6,815.297735
0.9712,4,815.307993
0.9928,1,815.311017
0.9856,2,815.316009
0,6,815.331289
0.9784,3,815.339188
0.9856,2,815.344757
0.9856,2,815.349826
0.8416,22,815.982921
0,3,815.990488
0.9784,3,815.998622
0.9856,2,816.003918
0.9424,8,816.025571
0.9928,1,816.028284
0,4,816.041363
0,16,816.085871
0.9496,7,816.104915
0.9424,8,816.124363
0,1,816.127892
0.9784,3,816.136319
0,1,816.139646
0.9424,8,816.161093
0.9856,2,816.166726
0.9496,7,816.183662
0.9928,1,816.186671
0.964,5,816.200199
0,18,816.246794
0.9712,4,816.258735
0,7,816.852342
0.8416,22,816.912087
0.9784,3,816.920516
0.964,5,816.93445
0,1,816.937279
0.9784,3,816.945582
0.9712,4,816.955533
0.9712,4,816.966592
0,2,816.972169
0.9568,6,816.98909
0.8416,22,817.048086
0.9424,8,817.068842
0.9856,2,817.074105
0,5,817.08781
0,3,817.095616
0.9856,2,817.101087
0,125,818.059143
0,125,818.96564
0,1,818.968854
0.856,20,819.026314
0.9928,1,819.029394
0,13,819.066123
0.9496,7,819.661085
0.9712,4,819.673613
0.9712,4,819.684715
0,2,819.691051
0.964,5,819.705027
0,2,819.710645
0.9856,2,819.716767
0,2,819.722575
0,4,819.733146
0.8632,19,819.782886
0.9352,9,819.807822
0,2,819.813187
0.9712,4,819.82503
0.8416,22,819.885858
0,6,819.90155
0.9712,4,819.911018
0,11,819.940554
0,1,819.943621
0.9928,1,819.946765
0,13,819.981574
0,1,819.984348
0.9712,4,819.995149
0.9784,3,820.002774
0.9496,7,820.591987
0.9784,3,820.600752
0.9712,4,820.612355
0.9712,4,820.622909
0.9568,6,820.639956
0.9568,6,820.65611
0,3,820.664307
0.9712,4,820.6752
0,3,820.683344
0,4,820.693852
0,12,820.725295
0.7192,39,820.833171
0.9856,2,820.839022
0.9784,3,820.84782
0,3,820.85617
0,5,820.870885
0.9784,3,820.878372
0.4888,71,821.63619
0.9856,2,821.641258
0.9784,3,821.649968
0,13,821.683167
0.9856,2,821.688413
0.9712,4,821.698941
0.928,10,821.725677
0.9712,4,821.735706
0.9712,4,821.745717
0,3,821.754992
0,34,822.416735
0.9064,13,822.449963
0,46,822.574003
0.964,5,822.588168
0,3,822.597268
0.9208,11,822.628766
0.9928,1,822.631647
0.9856,2,822.637474
0,22,822.696933
0.9496,7,822.716201
0.9928,1,822.719309
0,11,822.750813
0.9712,4,823.334935
0.9784,3,823.344359
0.9064,13,823.380301
0.9856,2,823.386382
0.9856,2,823.392369
0,3,823.401135
0,14,823.441577
0,2,823.448196
0.8704,18,823.502287
0.9712,4,823.514166
0.9784,3,823.523571
0.9784,3,823.532032
0.9856,2,823.537417
0.9712,4,823.549445
0.9568,6,823.56513
0,6,823.582268
0,52,824.302089
0.9064,13,824.33656
0.928,10,824.362548
0.9784,3,824.371419
0.9784,3,824.380296
0.6976,42,824.492101
0,1,824.495751
0,2,824.501621
0,4,824.512987
0,4,824.525736
0,3,824.534553
0.964,5,824.549234
0.9208,11,824.578913
0.9496,7,824.598312
0.964,5,824.610499
0.9928,1,824.613146
0.8128,26,825.255146
0.9208,11,825.284319
0.9424,8,825.304872
0.9568,6,825.320895
0.9208,11,825.350569
0.9928,1,825.353518
0,6,825.371684
0.9496,7,825.391108
0.9784,3,825.399472
0.9712,4,825.410826
0.9928,1,825.413421
0.9856,2,825.419131
0.9784,3,825.429873
0.9856,2,825.435867
0.9928,1,825.438914
0,1,825.442149
0.928,10,825.472939
0,10,825.500419
0,28,826.155323
0.928,10,826.185541
0,3,826.195186
0.9712,4,826.206034
0.9712,4,826.21887
0.82,25,826.289098
0.9784,3,826.297962
0.964,5,826.311338
0.9856,2,826.317476
0,4,826.328218
0.9424,8,826.351701
0.9928,1,826.354451
0.9784,3,826.363665
0.9208,11,826.393026
0.9856,2,826.39916
0,4,826.41001
0.9784,3,826.418817
0.9928,1,826.422484
0.964,5,826.435694
0,10,826.463289
0.9856,2,826.46807
0.9712,4,826.479121
0.9352,9,827.076448
0,3,827.08517
0.9784,3,827.094243
0.9568,6,827.11197
0.9568,6,827.128552
0.964,5,827.143414
0.4888,71,827.342674
0.8776,17,827.390815
0.9568,6,827.406913
0.9712,4,827.418168
0,9,828.013666
0.9856,2,828.020202
0,7,828.037854
0,7,828.056371
0.9496,7,828.074497
0.8848,16,828.113678
0,5,828.127104
0,2,828.132968
0.9784,3,828.141397
0,1,828.143978
0.9928,1,828.147245
0,6,828.163751
0.9784,3,828.172522
0.9712,4,828.183734
0.9784,3,828.192245
0.9712,4,828.203489
0.9784,3,828.212328
0,62,828.950476
0.9928,1,828.954005
0.9568,6,828.972243
0.9856,2,828.977945
0,3,828.986348
0.9712,4,828.99693
0.9856,2,829.003849
0,13,829.038917
0.9424,8,829.057462
0.8128,26,829.122862
0.9856,2,829.128137
0,2,829.134338
0.9856,2,829.139887
0.9856,2,829.145752
0,14,829.18234
0,3,829.190865
0.9856,2,829.198244
0,5,829.211208
0.9928,1,829.214196
0,4,829.225125
0.9928,1,829.228458
0.9856,2,829.233863
0,30,829.889207
0.9064,13,829.925637
0.8488,21,829.981359
0.9712,4,829.993876
0,4,830.005867
0,1,830.008554
0.9928,1,830.012
0.2296,107,830.873043
0.928,10,830.900446
0.9856,2,830.905931
0.9784,3,830.914846
0,8,830.936502
0,7,830.955908
0,2,830.96115
0.9712,4,830.972537
0.9568,6,830.988335
0.9856,2,830.99452
0.9856,2,830.999713
0.9928,1,831.003223
0.9208,11,831.033661
0,4,831.04555
0,5,831.059103
0,7,831.077096
0.9712,4,831.088022
0.9136,12,831.69238
0.9208,11,831.719476
0,14,831.757354
0.9136,12,831.787734
0.9712,4,831.799099
0,3,831.806629
0.9712,4,831.817375
0.9784,3,831.824921
0.9208,11,831.855681
0,2,831.862525
0.9712,4,831.873437
0,6,831.890544
0.928,10,831.917498
0.9928,1,831.920826
0.9784,3,831.929034
0.9784,3,831.938152
0.9496,7,831.957702
0.964,5,831.969529
0.9568,6,831.985983
0.964,5,831.999164
0.8776,17,832.61851
0.9424,8,832.640422
0.6976,42,832.75401
0.9928,1,832.757141
0,1,832.760042
0.8776,17,832.80947
0.9712,4,832.821416
0,3,832.830034
0.9136,12,832.861629
0,16,832.902411
0.964,5,832.916837
0,4,832.928585
0.9712,4,832.940133
0.9928,1,832.94305
0.9496,7,833.533108
0,3,833.54214
0.964,5,833.556453
0.9928,1,833.559614
0,1,833.562472
0.9136,12,833.596619
0.8776,17,833.640301
0,3,833.648554
0,6,833.664229
0,18,833.713574
0.9856,2,833.719069
0.9784,3,833.728008
0.9928,1,833.731533
0,21,833.791743
0.9856,2,833.797646
0,7,833.817916
0.9136,12,833.850404
0.8776,17,834.46939
0,5,834.48411
0.9352,9,834.509046
0.4024,83,834.726677
0.9784,3,834.734987
0,2,834.739867
0,3,834.747036
0.9568,6,834.763839
0.964,5,834.777852
0.9136,12,835.380713
0,85,835.611073
0.9856,2,835.618227
0.7336,37,836.293247
0.8488,21,836.35061
0,3,836.358104
0.8128,26,836.427839
0.9856,2,836.433741
0.928,10,836.462715
0,8,836.484202
0,2,836.489031
0.964,5,836.502544
0.1936,112,837.375025
0,10,837.404262
0.9424,8,837.427067
0.9352,9,837.450956
0,4,837.463346
0,19,837.514632
0.9784,3,837.523163
0.892,15,838.13819
0.9496,7,838.157415
0,6,838.174701
0.9856,2,838.180768
0.9928,1,838.184331
0.9928,1,838.187538
0.9856,2,838.193003
0.9568,6,838.208176
0.9784,3,838.21613
0.964,5,838.229681
0.9784,3,838.237642
0.9928,1,838.24107
0,2,838.246614
0.9784,3,838.254402
0.9784,3,838.262746
0.9784,3,838.271327
0,4,838.282675
0.9856,2,838.288693
0.9856,2,838.29452
0.9856,2,838.300447
0,2,838.306682
0.9424,8,838.328731
0.892,15,838.369483
0.6976,42,839.054237
0.856,20,839.110466
0.9784,3,839.118586
0.9208,11,839.148711
0,1,839.15239
0,4,839.164122
0.9424,8,839.18785
0.9928,1,839.191076
0.8704,18,839.242958
0.9856,2,839.249671
0,57,839.969732
0.8344,23,840.032756
0.9424,8,840.0555
0.928,10,840.168882
0.964,5,840.183835
0.9712,4,840.195545
0,2,840.200708
0,30,840.286598
0,36,840.389113
0.9856,2,840.394513
0.9712,4,840.404796
0.244,105,841.256348
0.9784,3,841.264202
0.9568,6,841.281081
0.9784,3,841.290241
0.9712,4,841.301364
0.9856,2,841.306815
0.9928,1,841.310075
0,1,841.313363
0.9208,11,841.908669
0,2,841.914672
0.9712,4,841.924346
0.9784,3,841.93245
0,1,841.935744
0.9712,4,841.946998
0,3,841.956116
0.964,5,841.971774
0.9424,8,841.994017
0.9496,7,842.015127
0.9064,13,842.050041
0.9856,2,842.05617
0.9856,2,842.062769
0,3,842.071912
0.964,5,842.086274
0,6,842.104553
0.928,10,842.131447
0,5,842.145592
0,1,842.148414
0,5,842.162519
0,3,842.170138
0.8056,27,842.24213
0,11,842.844906
0.9424,8,842.866169
0.8272,24,842.934564
0.9856,2,842.940602
0,5,842.955998
0.9712,4,842.967714
0.9712,4,842.979834
0.9784,3,842.988936
0.9568,6,843.005082
0.9712,4,843.015984
0,3,843.025121
0.964,5,843.038783
0.9568,6,843.055223
0.964,5,843.069199
0,2,843.074896
0.9784,3,843.083565
0,2,843.090028
0.964,5,843.103893
0.9784,3,843.113399
0,3,843.12113
0.8632,19,843.172879
0,2,843.178825
0.9568,6,843.767269
0.9784,3,843.775095
0.9784,3,843.782952
0.9712,4,843.793053
0.9856,2,843.798608
0,7,843.81767
0,3,843.826731
0.8128,26,843.898227
0,4,843.908577
0,9,843.933683
0.964,5,843.946826
0.9064,13,843.983464
0,9,844.007599
0,2,844.012384
0.9928,1,844.015733
0.9928,1,844.018933
0,2,844.024372
0,7,844.045106
0.9784,3,844.053582
0.9568,6,844.070675
0.964,5,844.086484
0.9784,3,844.095781
0,2,844.101763
0.9712,4,844.113368
0,3,844.693602
0.9712,4,844.704885
0,1,844.708261
0.9856,2,844.713608
0.1,125,845.641561
0.9712,4,845.652598
0.9568,6,845.66978
0,2,845.675404
0,2,845.680954
0.9424,8,845.704114
0,1,845.707308
0,1,845.710096
0,8,845.732499
0.9928,1,845.735734
0,2,845.740803
0.9208,11,845.770403
0.9568,6,845.787063
0.9784,3,845.796933
0,1,845.799752
0,10,845.828901
0.8272,24,845.896262
0.9784,3,845.906167
0.9496,7,845.925661
0.9568,6,845.94276
0.9352,9,845.967574
0,6,845.984995
0.8344,23,846.62666
0,1,846.629315
0,7,846.649017
0,10,846.678513
0,2,846.683995
0.9784,3,846.692933
0,2,846.699275
0.9856,2,846.704678
0,2,846.709776
0.9568,6,846.725542
0,8,846.747104
0.964,5,846.759353
0.8992,14,846.796291
0.9928,1,846.79899
0,6,846.815822
0.9856,2,846.821563
0.9928,1,846.824149
0.9496,7,846.842357
0,3,846.851063
0,1,846.853783
0.9568,6,846.869394
0,2,846.875114
0.9856,2,846.882166
0.9784,3,846.891095
0,17,847.513721
0,43,847.635632
0.9784,3,847.644699
0.82,25,847.714403
0.8848,16,847.756446
0.9856,2,847.761749
0.9784,3,847.770109
0.9928,1,847.773071
0,5,847.787289
0,25,848.435776
0.9568,6,848.453415
0.9856,2,848.459743
0.9856,2,848.466317
0.9208,11,848.49598
0.9568,6,848.511112
0,8,848.532931
0.9712,4,848.54343
0,3,848.551961
0,3,848.561666
0.9568,6,848.578784
0,2,848.585052
0.9712,4,848.595924
0.9208,11,848.626303
0.9712,4,848.637346
0.9856,2,848.642382
0.9712,4,848.652485
0,1,848.655213
0.9784,3,848.663001
0.9856,2,848.66798
0.9496,7,848.685648
0.9856,2,848.691737
0.928,10,848.718521
0,1,848.721254
0,10,848.7486
0,6,848.765285
0.9928,1,848.76839
0.9928,1,848.771698
0.9064,13,849.387423
0,12,849.421362
0.9136,12,849.454723
0.9424,8,849.475952
0,4,849.488194
0,5,849.502986
0,5,849.518251
0,5,849.532503
0,5,849.546386
0.9568,6,849.563673
0.9928,1,849.566866
0.9928,1,849.57056
0,3,849.578628
0.9784,3,849.586803
0,1,849.589789
0.856,20,849.642054
0,7,849.661456
0,1,849.664034
0.9496,7,849.682714
0.9568,6,849.698758
0,14,850.314209
0.9568,6,850.331521
0.9856,2,850.337017
0.9568,6,850.353239
0.8704,18,850.400997
0.9496,7,850.418346
0,5,850.432033
0.9712,4,850.443032
0.928,10,850.468028
0,1,850.470804
0.9784,3,850.478727
0.9928,1,850.481898
0.8488,21,850.539891
0,3,850.548203
0.8776,17,850.592745
0.9712,4,850.603635
0.9424,8,850.627185
0,6,851.222894
0.964,5,851.236506
0.9712,4,851.247383
0.9784,3,851.255233
0.9352,9,851.278419
0.9928,1,851.281873
0.9928,1,851.28487
0.9496,7,851.303478
0.9928,1,851.306087
0,5,851.319495
0.964,5,851.333745
0.9352,9,851.356859
0.9568,6,851.374319
0,6,851.389662
0.9712,4,851.399489
0.9136,12,851.431206
0.9568,6,851.446805
0.892,15,851.486589
0,14,851.525516
0.9856,2,851.531544
0,16,852.155989
0.9712,4,852.167724
0.2008,111,852.477267
0.9928,1,852.480223
0,10,853.087344
0.856,20,853.141069
0.9856,2,853.147238
0.9496,7,853.165063
0.9784,3,853.172904
0.9568,6,853.190161
0.9712,4,853.200384
0,2,853.205718
0.9928,1,853.20822
0,3,853.21724
0.9856,2,853.22305
0.9568,6,853.238705
0.9352,9,853.263722
0,3,853.272773
0,3,853.281402
0.9928,1,853.284084
0.9496,7,853.302315
0.6904,43,853.422342
0.9712,4,853.433416
0.964,5,854.028324
0.9496,7,854.04682
0.9496,7,854.0663
0.9856,2,854.072249
0.9712,4,854.083704
0.8344,23,854.146926
0.9496,7,854.16519
0.9928,1,854.168332
0.3088,96,855.001556
0.9352,9,855.024054
0.9712,4,855.034966
0,2,855.040305
0,3,855.048107
0.964,5,855.060511
0,1,855.063265
0,25,855.128506
0.9856,2,855.13346
0.8848,16,855.175853
0,4,855.186274
0.9784,3,855.194178
0.9784,3,855.201593
0.964,5,855.215172
0.964,5,855.228201
0,7,855.245913
0.9928,1,855.248596
0.9928,1,855.251322
0,4,855.262895
0.9928,1,855.265851
0,3,855.274089
0.9856,2,855.858078
0.9928,1,855.861092
0.64,50,855.999962
0,3,856.009157
0.9712,4,856.019745
0.9856,2,856.025689
0.9424,8,856.047242
0,6,856.064473
0,1,856.067067
0.9856,2,856.073059
0,4,856.084418
0.964,5,856.09734
0.9568,6,856.113375
0.9928,1,856.115908
0.9784,3,856.124768
0,31,856.782431
0.9136,12,856.81778
0.9568,6,856.833882
0,3,856.841938
0,3,856.85013
0,1,856.852982
0.9424,8,856.874772
0.9928,1,856.877786
0.9784,3,856.886175
0,3,856.894686
0.8272,24,856.960104
0.9856,2,856.965883
0.9856,2,856.9712
0,3,856.980294
0.5824,58,857.717231
0.9784,3,857.725537
0.9496,7,857.746215
0,2,857.752132
0.9856,2,857.757526
0.9928,1,857.760393
0.9928,1,857.763229
0.9856,2,857.769085
0.9568,6,857.786197
0,3,857.793491
0,1,857.796339
0.964,5,857.809975
0.9712,4,857.820526
0,7,857.838465
0.9856,2,857.844079
0,7,857.864178
0,8,857.885141
0,37,857.985099
0,108,858.856062
0.9784,3,858.864769
0.9568,6,858.881911
0.9712,4,858.893803
0,4,858.905103
0.9784,3,858.914224
0.9568,6,858.93145
0.3736,87,859.751917
0.9568,6,859.769269
0.9712,4,859.781337
0.9352,9,859.806224
0,3,859.814747
0.9424,8,859.835035
0,26,859.902192
0.9352,9,860.50334
0.964,5,860.518052
0.9712,4,860.528737
0.9568,6,860.545041
0.9856,2,860.551335
0.9568,6,860.567736
0.9928,1,860.571353
0.964,5,860.586893
0.9568,6,860.60569
0.9352,9,860.633131
0.9568,6,860.649414
0.9568,6,860.66593
0,3,860.674049
0.9712,4,860.686198
0.9496,7,860.705886
0,10,860.732706
0,5,860.745421
0.964,5,860.760296
0.5248,66,861.5256
0.9856,2,861.532084
0.9928,1,861.534805
0,4,861.546546
0.9712,4,861.558837
0.9928,1,861.561708
0,8,861.586192
0,3,861.594871
0.892,15,861.638857
0.9856,2,861.645357
0.9856,2,861.651557
0.6544,48,861.78528
0.9712,4,861.797694
0.9712,4,861.80832
0.9784,3,862.403043
0,8,862.428778
0,9,862.455527
0.9856,2,862.462311
0.9928,1,862.465443
0,2,862.471369
0.9712,4,862.483414
0.964,5,862.497815
0.8848,16,862.542961
0.9856,2,862.549231
0,1,862.552318
0.9784,3,862.561131
0,3,862.5697
0.9496,7,862.59036
0.9712,4,862.60175
0,3,862.610546
0,9,862.636099
0.9064,13,862.735025
0.9352,9,862.758309
0.9928,1,862.76165
0.9856,2,862.767719
0.9712,4,862.7793
0.9856,2,862.785533
0.9712,4,862.797121
0.9136,12,863.409075
0.9928,1,863.413029
0.9568,6,863.434142
0.9712,4,863.449225
0.9496,7,863.473545
0.9712,4,863.485457
0,17,863.545457
0.9424,8,863.575943
0.9784,3,863.587155
0.9856,2,863.594423
0.9568,6,863.616642
0.964,5,863.635684
0.9424,8,863.664317
0,31,863.767322
0.9928,1,863.771009
0.9784,3,863.780581
0.9856,2,863.78723
0.9568,6,863.806136
0.9568,6,863.823765
0,4,863.83541
0,4,864.42141
0.7912,29,864.500236
0.9856,2,864.506129
0.9496,7,864.525713
0.9928,1,864.528669
0,8,864.552056
0.964,5,864.567576
0.964,5,864.582421
0.9568,6,864.598277
0.9784,3,864.607002
0.8776,17,864.649866
0.9784,3,864.657527
0,5,864.671916
0.9352,9,864.701498
0.892,15,864.754979
0.9856,2,864.763795
0.9712,4,864.773926
0,1,864.778452
0.244,105,865.698936
