#{"t_start": 1680170597.418644, "env_id": "MiniGrid-Fetch-5x5-N2-v0"}
r,l,t
0.9712,4,1740.71911
0.9784,3,1740.727927
0.964,5,1740.743425
0.9856,2,1740.749735
0.9856,2,1740.755801
0.9496,7,1740.776627
0,3,1740.786282
0.9928,1,1740.790511
0.9496,7,1740.809119
0.82,25,1740.877815
0.964,5,1740.892597
0.964,5,1740.906642
0.9568,6,1740.925238
0.9208,11,1740.957502
0.9568,6,1740.975595
0.9856,2,1740.981442
0.9856,2,1740.987084
0.9928,1,1740.990027
0.9928,1,1740.992644
0.9496,7,1741.57979
0,2,1741.585001
0.9568,6,1741.602108
0.9856,2,1741.606995
0.9712,4,1741.617941
0,1,1741.621511
0.9424,8,1741.643176
0.9784,3,1741.652854
0,8,1741.674377
0.928,10,1741.703118
0,4,1741.714474
0,5,1741.728135
0.9712,4,1741.739661
0.9856,2,1741.745226
0.9928,1,1741.748389
0.9928,1,1741.751894
0.9496,7,1741.771099
0.9928,1,1741.774418
0.9928,1,1741.777907
0,3,1741.785162
0,2,1741.789842
0.9856,2,1741.795271
0.9856,2,1741.801266
0.9856,2,1741.806368
0.9568,6,1741.823602
0.9784,3,1741.832052
0.9784,3,1741.841749
0.9712,4,1741.852489
0.9496,7,1741.87158
0.9928,1,1741.874895
0.9712,4,1741.886141
0.9784,3,1741.894033
0.9856,2,1741.900942
0.9712,4,1741.91241
0.9352,9,1742.505898
0.9928,1,1742.509575
0,3,1742.517453
0.964,5,1742.529943
0.9784,3,1742.538097
0.9712,4,1742.549177
0.9856,2,1742.554872
0.9856,2,1742.560262
0,1,1742.563541
0.9784,3,1742.572246
0,1,1742.57544
0.9496,7,1742.595597
0,8,1742.616327
0,1,1742.619803
0.9856,2,1742.624792
0.9784,3,1742.633699
0,3,1742.642484
0.964,5,1742.655894
0.9928,1,1742.658606
0,1,1742.662833
0,1,1742.666072
0.928,10,1742.693861
0.9568,6,1742.711529
0.9856,2,1742.717083
0,6,1742.733573
0.9352,9,1742.760316
0,1,1742.763708
0,1,1742.766993
0,10,1742.795968
0,3,1742.804516
0.9136,12,1742.837811
0.9784,3,1742.846542
0.8704,18,1743.467689
0.9496,7,1743.487446
0.7048,41,1743.603051
0,2,1743.608691
0.9712,4,1743.620772
0.9856,2,1743.627038
0.9784,3,1743.634838
0.9784,3,1743.644068
0.964,5,1743.657727
0.9784,3,1743.667006
0.9712,4,1743.677439
0.9784,3,1743.68512
0,1,1743.68781
0.9784,3,1743.696423
0.9424,8,1743.719594
0.9856,2,1743.725065
0.9784,3,1743.734073
0.9712,4,1743.746157
0.9928,1,1743.749223
0.9784,3,1743.759404
0.9208,11,1743.79152
0.9712,4,1744.371455
0.8776,17,1744.4213
0.9568,6,1744.439819
0.9784,3,1744.448895
0,1,1744.452738
0.964,5,1744.466218
0.9352,9,1744.489924
0.9712,4,1744.50066
0.9352,9,1744.524769
0,9,1744.550317
0.9496,7,1744.568185
0.9784,3,1744.575866
0.8848,16,1744.617974
0.964,5,1744.631827
0,7,1744.650308
0.9712,4,1744.660718
0.9712,4,1744.671033
0.9568,6,1744.688579
0.748,35,1745.353474
0.928,10,1745.381286
0.9496,7,1745.40078
0.9352,9,1745.426086
0.964,5,1745.441191
0.9856,2,1745.446931
0.9856,2,1745.452425
0,3,1745.461719
0.9496,7,1745.48191
0.9712,4,1745.493447
0.9424,8,1745.516372
0.9496,7,1745.536156
0.9856,2,1745.542855
0.9784,3,1745.551262
0,10,1745.579491
0.9208,11,1745.608829
0.9568,6,1745.625707
0.964,5,1745.638746
0,1,1745.642139
0.9496,7,1746.229978
0,1,1746.233015
0.9424,8,1746.255053
0.892,15,1746.296842
0.964,5,1746.310789
0.9568,6,1746.326645
0.9712,4,1746.337807
0.9784,3,1746.346248
0.9784,3,1746.35439
0.9568,6,1746.372026
0.9856,2,1746.377842
0,7,1746.397815
0.9784,3,1746.407253
0.9784,3,1746.415761
0.964,5,1746.429016
0.9784,3,1746.437248
0,1,1746.440653
0.9424,8,1746.464316
0,12,1746.497462
0.964,5,1746.511854
0.9712,4,1746.5225
0.9064,13,1746.558257
0.9568,6,1746.573935
0.9712,4,1747.15468
0.928,10,1747.183748
0.9784,3,1747.192289
0.892,15,1747.236581
0,4,1747.248398
0.9424,8,1747.270303
0.8848,16,1747.313665
0.892,15,1747.355837
0.964,5,1747.370557
0.9784,3,1747.378537
0,2,1747.383935
0.964,5,1747.397351
0.9712,4,1747.409176
0,3,1747.417853
0.784,30,1747.500576
0.9352,9,1748.095311
0.9712,4,1748.106431
0.3808,86,1748.343261
0,1,1748.346673
0.9712,4,1748.358354
0.9784,3,1748.366579
0,2,1748.373053
0.9208,11,1748.405138
0.9496,7,1748.425376
0.9784,3,1748.433868
0.9352,9,1749.025716
0,8,1749.046491
0,3,1749.055258
0.9712,4,1749.066408
0.9928,1,1749.069354
0.856,20,1749.121743
0.9784,3,1749.129336
0.9928,1,1749.132528
0.9424,8,1749.154135
0.9496,7,1749.172596
0.9496,7,1749.190672
0.9856,2,1749.1966
0,2,1749.202656
0,1,1749.205412
0.9928,1,1749.20811
0,2,1749.213786
0.9496,7,1749.233314
0.9784,3,1749.240929
0.9424,8,1749.262058
0.8128,26,1749.33365
0.9712,4,1749.345226
0.9712,4,1749.924808
0.9424,8,1749.947197
0,14,1749.983099
0.9712,4,1749.994507
0.9856,2,1750.000048
0.9424,8,1750.021551
0.8992,14,1750.059694
0.9712,4,1750.070377
0,4,1750.133756
0.9856,2,1750.139726
0.9784,3,1750.14951
0.9928,1,1750.152669
0.8848,16,1750.194829
0.9712,4,1750.204116
0.9928,1,1750.206833
0.9784,3,1750.215132
0.9928,1,1750.217945
0.964,5,1750.23206
0,5,1750.245627
0.9784,3,1750.253332
0.964,5,1750.266699
0.9712,4,1750.278504
0.9712,4,1750.289871
0.8848,16,1750.90349
0.9928,1,1750.906888
0.928,10,1750.93759
0,4,1750.950186
0.9352,9,1750.974845
0.9712,4,1750.987895
0,2,1750.99457
0.9568,6,1751.013898
0.9568,6,1751.03027
0,125,1751.96673
0.9208,11,1751.998132
0,3,1752.007136
0.9928,1,1752.009989
0.9568,6,1752.0274
0.9856,2,1752.032834
0.9928,1,1752.03579
0,1,1752.038482
0.9496,7,1752.059931
0.9784,3,1752.068075
0,4,1752.079866
0.9928,1,1752.083318
0.8632,19,1752.134565
0.9136,12,1752.167473
0.8056,27,1752.804669
0.892,15,1752.841682
0,17,1752.888409
0.9712,4,1752.898328
0.9856,2,1752.90397
0,2,1752.911834
0.928,10,1752.940522
0.9496,7,1752.959698
0.9712,4,1752.971503
0.9928,1,1752.974282
0.9784,3,1752.982397
0.9208,11,1753.01228
0.9136,12,1753.045386
0.9712,4,1753.056598
0.8128,26,1753.697886
0.8992,14,1753.738529
0.8632,19,1753.792755
0,3,1753.802298
0.9784,3,1753.811671
0.9856,2,1753.817467
0.9784,3,1753.826717
0.7912,29,1753.914311
0.9568,6,1753.931508
0.9568,6,1753.947871
0.9856,2,1753.954247
0.9784,3,1753.962507
0.9568,6,1753.979127
0.9928,1,1753.982579
0.9424,8,1754.006677
0.9856,2,1754.012491
0.9064,13,1754.053418
0.9856,2,1754.060298
0.9784,3,1754.636272
0.928,10,1754.664862
0.9856,2,1754.669881
0.9712,4,1754.681744
0.9856,2,1754.688021
0.9352,9,1754.714664
0.9928,1,1754.717835
0.9856,2,1754.723618
0.9856,2,1754.728926
0.9712,4,1754.740409
0,3,1754.750156
0.9712,4,1754.762084
0.9568,6,1754.778417
0.964,5,1754.791662
0,1,1754.794852
0.9568,6,1754.812263
0,4,1754.823295
0.964,5,1754.837501
0.9856,2,1754.843585
0.9928,1,1754.8464
0.9712,4,1754.859609
0.9928,1,1754.862705
0,2,1754.869622
0.8632,19,1754.923065
0.9712,4,1754.934089
0.9352,9,1754.958864
0.9712,4,1754.970239
0.9784,3,1754.979888
0.9712,4,1754.990291
0.9784,3,1754.999336
0.9424,8,1755.59007
0.9928,1,1755.593459
0,3,1755.601158
0.928,10,1755.629153
0.9856,2,1755.634876
0.9856,2,1755.640078
0.9784,3,1755.648631
0,5,1755.661477
0,4,1755.672045
0.9712,4,1755.682821
0.892,15,1755.722187
0.9496,7,1755.740711
0.9568,6,1755.756974
0.964,5,1755.769987
0.9136,12,1755.800907
0,2,1755.806203
0.9136,12,1755.837121
0.9928,1,1755.840697
0.9856,2,1755.846556
0.9712,4,1755.857126
0.9928,1,1755.860199
0.9424,8,1755.882377
0.964,5,1755.895717
0.9568,6,1755.912065
0.9424,8,1756.501735
0.928,10,1756.532462
0.9496,7,1756.552744
0.9784,3,1756.561412
0.9568,6,1756.579168
0.9784,3,1756.587687
0.9496,7,1756.607983
0,6,1756.625886
0.9424,8,1756.648728
0.9712,4,1756.659965
0.892,15,1756.700693
0.9568,6,1756.716786
0.9496,7,1756.735527
0,1,1756.738282
0,8,1756.759244
0.9424,8,1756.77992
0.9928,1,1756.783089
0,3,1756.792135
0.9856,2,1756.798245
0.9856,2,1756.804752
0.9424,8,1756.826236
0.9424,8,1757.381464
0.9568,6,1757.398625
0.9496,7,1757.420077
0.964,5,1757.433297
0,3,1757.440621
0.9784,3,1757.449721
0,10,1757.480304
0.9352,9,1757.504177
0,6,1757.521894
0.9208,11,1757.552337
0.9856,2,1757.558901
0.9784,3,1757.569494
0.964,5,1757.583154
0.9712,4,1757.59468
0,1,1757.597718
0.9856,2,1757.603743
0,4,1757.615281
0.9784,3,1757.623553
0.9928,1,1757.626887
0.8992,14,1757.668389
0.892,15,1757.710017
0.9352,9,1757.733994
0.9784,3,1758.23235
0.9424,8,1758.255084
0.9784,3,1758.264165
0.9496,7,1758.28463
0.9784,3,1758.293697
0.9784,3,1758.303446
0.9784,3,1758.312047
0.9712,4,1758.325122
0.9496,7,1758.346129
0.9712,4,1758.356977
0.9928,1,1758.360194
0.9568,6,1758.376238
0.9352,9,1758.401443
0,2,1758.407957
0.964,5,1758.421761
0,5,1758.436675
0.9712,4,1758.448292
0.9928,1,1758.451495
0,3,1758.46096
0.964,5,1758.476411
0.9496,7,1758.496227
0,3,1758.504801
0.9784,3,1758.513155
0.9856,2,1758.518211
0.9424,8,1758.540557
0.9712,4,1758.551814
0.9856,2,1758.558597
0.9712,4,1758.568921
0,3,1758.5772
0.9784,3,1758.585691
0.9352,9,1759.100732
0,5,1759.114364
0.9784,3,1759.122246
0.9424,8,1759.143705
0.9496,7,1759.162349
0.9856,2,1759.168283
0.9784,3,1759.175952
0,3,1759.184305
0.964,5,1759.200098
0,3,1759.209949
0,1,1759.213217
0.9712,4,1759.224254
0.9568,6,1759.242182
0.9784,3,1759.250474
0.9928,1,1759.253822
0.964,5,1759.268464
0.9784,3,1759.277475
0,4,1759.289108
0.9712,4,1759.300466
0.9928,1,1759.303572
0,3,1759.311043
0.9496,7,1759.32999
0.964,5,1759.342894
0.964,5,1759.355965
0.9856,2,1759.361586
0.9928,1,1759.36483
0.9496,7,1759.382383
0.9208,11,1759.41153
0,1,1759.414721
0.9784,3,1759.422967
0,1,1759.426561
0,1,1759.429443
0.9856,2,1759.435237
0,1,1759.43816
0.9928,1,1759.441074
0,3,1759.937956
0.9712,4,1759.950285
0.9496,7,1759.970179
0.9784,3,1759.979141
0.9496,7,1759.999697
0.9856,2,1760.00487
0.8848,16,1760.048384
0.9784,3,1760.056131
0.9856,2,1760.06248
0.9568,6,1760.08005
0.9208,11,1760.110178
0,16,1760.153337
0.9928,1,1760.155949
0,2,1760.161878
0.9712,4,1760.172658
0.9928,1,1760.176322
0,3,1760.185308
0,1,1760.187913
0.9712,4,1760.199866
0.9352,9,1760.224943
0.9712,4,1760.235777
0.9784,3,1760.244186
0.9928,1,1760.247419
0.8056,27,1760.811169
0.9856,2,1760.817491
0.9856,2,1760.824056
0.9928,1,1760.826795
0,4,1760.839051
0.9928,1,1760.841866
0,1,1760.844958
0.9568,6,1760.86043
0.9856,2,1760.866089
0.964,5,1760.878863
0.3664,88,1761.126357
0.9928,1,1761.129778
0.9856,2,1761.135144
0.9928,1,1761.137934
0,4,1761.638919
0.9856,2,1761.645265
0.9784,3,1761.65556
0.928,10,1761.681643
0.964,5,1761.694695
0.9136,12,1761.729072
0.9568,6,1761.747234
0,1,1761.751108
0.9856,2,1761.757255
0.9856,2,1761.763611
0.9712,4,1761.775149
0.9856,2,1761.780881
0.9496,7,1761.80143
0.9856,2,1761.808122
0.9928,1,1761.81194
0.748,35,1761.917254
0,3,1761.926241
0,14,1761.967056
0,2,1761.972468
0,4,1761.983468
0.964,5,1761.99704
0.9568,6,1762.505141
0.9928,1,1762.50853
0.9856,2,1762.514474
0.9856,2,1762.520903
0.9712,4,1762.531952
0.82,25,1762.600988
0.9784,3,1762.609562
0.964,5,1762.624015
0.9784,3,1762.632075
0.9352,9,1762.656792
0.9784,3,1762.665935
0,1,1762.668677
0.928,10,1762.696789
0,3,1762.705487
0.964,5,1762.720307
0,6,1762.737695
0.9568,6,1762.755391
0,9,1762.780384
0.9712,4,1762.79063
0.9928,1,1762.793498
0.9352,9,1762.820749
0.9856,2,1762.826673
0.9784,3,1762.836042
0,10,1762.865142
0.9784,3,1763.363476
0.9568,6,1763.38027
0.9856,2,1763.386507
0.9712,4,1763.398144
0.9712,4,1763.410232
0.964,5,1763.424444
0.9856,2,1763.431193
0.9568,6,1763.447878
0.964,5,1763.463018
0,5,1763.47688
0.9856,2,1763.483105
0.9568,6,1763.500305
0.5896,57,1763.658685
0.9568,6,1763.677381
0,2,1763.683102
0.9784,3,1763.692352
0.9784,3,1763.699744
0.9856,2,1763.705929
0.9784,3,1763.71516
0.9928,1,1763.718411
0.9208,11,1764.239265
0.964,5,1764.255652
0.9784,3,1764.264252
0.928,10,1764.29464
0,2,1764.299699
0.9784,3,1764.308075
0.9856,2,1764.313433
0.9928,1,1764.317077
0.9928,1,1764.320358
0.9712,4,1764.331619
0.9784,3,1764.339377
0.9568,6,1764.356919
0,19,1764.408737
0.9496,7,1764.428986
0.964,5,1764.442652
0.9784,3,1764.450859
0,8,1764.473196
0.9784,3,1764.482108
0.9496,7,1764.501784
0.9496,7,1764.519797
0.9856,2,1764.526284
0.9784,3,1764.533756
0.9856,2,1764.538874
0.964,5,1764.553236
0.9856,2,1764.55969
0.9928,1,1764.562311
0,2,1764.568516
0.9712,4,1765.068514
0.9136,12,1765.10175
0.9856,2,1765.107723
0.9856,2,1765.113709
0.928,10,1765.141802
0.9784,3,1765.150678
0.9856,2,1765.157558
0.9856,2,1765.163491
0.9856,2,1765.169759
0.964,5,1765.183986
0,6,1765.198351
0,3,1765.207166
0.9856,2,1765.212708
0.9424,8,1765.233823
0,8,1765.255243
0.9496,7,1765.274305
0.964,5,1765.288419
0.9784,3,1765.296739
0.928,10,1765.323981
0.9784,3,1765.331632
0,7,1765.34989
0.9496,7,1765.369653
0.9928,1,1765.372707
0,1,1765.37613
0.9712,4,1765.388976
0,7,1765.409756
0,3,1765.419898
0.9784,3,1765.918497
0,7,1765.940454
0,1,1765.943449
0,5,1765.958958
0.9928,1,1765.961987
0.9784,3,1765.970048
0,1,1765.973168
0,4,1765.98367
0.9784,3,1765.99374
0.9784,3,1766.002713
0.9712,4,1766.012927
0.9712,4,1766.02374
0.9712,4,1766.034899
0.9208,11,1766.065719
0.928,10,1766.09384
0.9352,9,1766.11906
0.892,15,1766.159258
0.9424,8,1766.181092
0.9712,4,1766.192378
0.9856,2,1766.199456
0.9784,3,1766.208202
0.9856,2,1766.214082
0.928,10,1766.243394
0.9856,2,1766.249133
0.9496,7,1766.268845
0.9856,2,1766.274371
0,2,1766.771072
0.964,5,1766.786546
0.9712,4,1766.798472
0.964,5,1766.81327
0.9568,6,1766.830368
0.9928,1,1766.833119
0.9352,9,1766.863184
0.9712,4,1766.874322
0.9496,7,1766.893325
0.964,5,1766.906739
0.9784,3,1766.914983
0.964,5,1766.928399
0.9712,4,1766.939711
0.9712,4,1766.950686
0.9352,9,1766.976022
0.9496,7,1766.994663
0.9496,7,1767.014707
0,23,1767.079273
0.9784,3,1767.087813
0.9568,6,1767.103615
0.9568,6,1767.11918
0,3,1767.127159
0,5,1767.671214
0.9928,1,1767.674161
0.9568,6,1767.689797
0.9712,4,1767.701718
0.9784,3,1767.709676
0,2,1767.716288
0.9496,7,1767.735295
0.9928,1,1767.738042
0.964,5,1767.753088
0,1,1767.755707
0.9784,3,1767.764648
0.9784,3,1767.773322
0.964,5,1767.786922
0,2,1767.792402
0.9928,1,1767.795048
0.9712,4,1767.806598
0,7,1767.825843
0.9568,6,1767.843858
0.964,5,1767.857954
0.964,5,1767.873941
0.9856,2,1767.879933
0,5,1767.893283
0.8992,14,1767.930554
0.9928,1,1767.933295
0.9928,1,1767.936375
0.964,5,1767.950394
0.9496,7,1767.969568
0.9856,2,1767.975694
0.9784,3,1767.985177
0.964,5,1767.99822
0.9568,6,1768.016315
0.9208,11,1768.538121
0.9784,3,1768.546545
0.9928,1,1768.549834
0.9856,2,1768.555362
0.9064,13,1768.59202
0,1,1768.594863
0.964,5,1768.609227
0.9352,9,1768.633414
0.9712,4,1768.645132
0.9712,4,1768.656474
0.9712,4,1768.668984
0.9568,6,1768.686677
0.964,5,1768.701264
0.9928,1,1768.704742
0.9784,3,1768.713141
0,1,1768.715918
0.9784,3,1768.72408
0.9856,2,1768.730462
0.9784,3,1768.737678
0.9712,4,1768.748776
0.8704,18,1768.802125
0.928,10,1768.831524
0,125,1769.670455
0.5104,68,1770.358917
0.8776,17,1770.409131
0.928,10,1770.437572
0.9712,4,1770.44943
0.9856,2,1770.45674
0.9856,2,1770.462624
0,2,1770.468576
0.928,10,1770.498966
0,3,1770.508158
0.9928,1,1770.510735
0.9712,4,1770.523215
0,4,1770.535043
0.9064,13,1770.573784
0.9496,7,1770.593669
0,6,1771.102608
0.9784,3,1771.111712
0.964,5,1771.126505
0.9784,3,1771.135491
0.9424,8,1771.159978
0,3,1771.169123
0.9496,7,1771.189972
0,5,1771.204788
0.9784,3,1771.21373
0.9784,3,1771.222555
0.9784,3,1771.23177
0.9568,6,1771.250622
0.9784,3,1771.259597
0,13,1771.297866
0.964,5,1771.312365
0.9928,1,1771.315825
0.9928,1,1771.31946
0.9352,9,1771.345663
0.9784,3,1771.353892
0.9496,7,1771.374548
0.9856,2,1771.380904
0.9712,4,1771.392655
0.9424,8,1771.415875
0.9424,8,1771.493429
0,7,1771.512464
0,1,1771.515095
0.9712,4,1772.015893
0.9712,4,1772.027857
0.9496,7,1772.049325
0.9136,12,1772.083558
0,1,1772.086226
0.9856,2,1772.092447
0.9568,6,1772.111056
0,4,1772.122424
0.964,5,1772.135987
0.9856,2,1772.142157
0,4,1772.152907
0.9568,6,1772.171112
0.9928,1,1772.174264
0,2,1772.179743
0.9496,7,1772.200153
0.9784,3,1772.208486
0.9712,4,1772.219905
0,3,1772.228003
0.9784,3,1772.236972
0.9424,8,1772.259698
0.9928,1,1772.263599
0.964,5,1772.277379
0.9856,2,1772.284171
0.9928,1,1772.286801
0.9352,9,1772.311694
0.9856,2,1772.317804
0.9352,9,1772.341818
0.964,5,1772.357126
0.9136,12,1772.885141
0.9784,3,1772.895225
0.9568,6,1772.911531
0,2,1772.917634
0.9928,1,1772.920459
0.8344,23,1772.981583
0.9856,2,1772.987819
0,4,1772.999257
0.9352,9,1773.024534
0.928,10,1773.05207
0.9856,2,1773.058031
0,3,1773.06622
0.9856,2,1773.072003
0.964,5,1773.08566
0,7,1773.106092
0.9712,4,1773.118159
0.9712,4,1773.129674
0,6,1773.145749
0.964,5,1773.159882
0,125,1774.005757
0.9712,4,1774.017452
0.9712,4,1774.028723
0.9496,7,1774.047446
0.9568,6,1774.064429
0,1,1774.067931
0,4,1774.078541
0.9568,6,1774.588259
0.9784,3,1774.597091
0.9352,9,1774.621004
0.9784,3,1774.630146
0.9712,4,1774.642021
0.9712,4,1774.652981
0,4,1774.664588
0.8776,17,1774.711293
0.9496,7,1774.732919
0.9568,6,1774.749961
0.9712,4,1774.760745
0,1,1774.763916
0.9496,7,1774.784011
0,6,1774.800497
0.9784,3,1774.809539
0.964,5,1774.824061
0.9712,4,1774.836244
0.9856,2,1774.843027
0.9928,1,1774.846175
0.964,5,1774.861321
0.9424,8,1774.886148
0.9856,2,1774.89161
0.9496,7,1774.912563
0.9568,6,1774.93091
0,3,1774.940144
0.9784,3,1774.948648
0.9928,1,1774.951617
0,5,1775.456471
0.8632,19,1775.509356
0.9568,6,1775.526173
0.9568,6,1775.542928
0,1,1775.54738
0.9712,4,1775.557765
0.9784,3,1775.567738
0.9856,2,1775.57409
0,3,1775.582049
0.964,5,1775.596038
0.9928,1,1775.599059
0.964,5,1775.613538
0.9784,3,1775.621945
0.9784,3,1775.6307
0.964,5,1775.644557
0,4,1775.656303
0.9928,1,1775.659654
0.9856,2,1775.664904
0.9712,4,1775.676591
0.9928,1,1775.679853
0.9568,6,1775.696877
0.964,5,1775.71076
0,8,1775.733813
0.9424,8,1775.757529
0.9568,6,1775.775171
0.9352,9,1775.799625
0.9856,2,1775.804723
0,6,1776.311965
0.9424,8,1776.334534
0,4,1776.34558
0.9352,9,1776.370598
0.9568,6,1776.387376
0,2,1776.393998
0.9712,4,1776.405629
0.9568,6,1776.421858
0.9712,4,1776.43335
0.964,5,1776.446603
0.9496,7,1776.466259
0,5,1776.479679
0.9784,3,1776.488998
0.9784,3,1776.497736
0.9856,2,1776.502812
0.9352,9,1776.528625
0.964,5,1776.542137
0.9784,3,1776.551316
0.9928,1,1776.554108
0.712,40,1777.24477
0.5536,62,1777.413326
0.8992,14,1777.452579
0.9928,1,1777.45595
0.9496,7,1777.475492
0.9928,1,1777.478213
0.9784,3,1777.486886
0.9712,4,1777.498194
0,1,1777.500946
0.9928,1,1777.504372
0.9928,1,1777.507109
0.9568,6,1777.524647
0.7408,36,1778.200472
0.9568,6,1778.217029
0.9856,2,1778.223595
0.964,5,1778.237283
0.9568,6,1778.255892
0.9496,7,1778.275872
0.9784,3,1778.284564
0.9712,4,1778.29715
0.9928,1,1778.299679
0,3,1778.3083
0.964,5,1778.322488
0.964,5,1778.339298
0.9352,9,1778.364292
0.9568,6,1778.381076
0,4,1778.39261
0.9496,7,1778.411717
0.9784,3,1778.420225
0.9856,2,1778.425555
0.892,15,1778.464418
0.9784,3,1778.473177
0.9784,3,1778.481006
0.9424,8,1778.503742
0.928,10,1779.106863
0.9712,4,1779.117624
0.9496,7,1779.136563
0.9928,1,1779.139608
0.9784,3,1779.147733
0.9496,7,1779.165694
0.9496,7,1779.185677
0.9712,4,1779.197107
0.9856,2,1779.20304
0.964,5,1779.216563
0.9568,6,1779.232632
0.8704,18,1779.281411
0.9352,9,1779.305155
0.9352,9,1779.330265
0.9352,9,1779.355237
0.964,5,1779.368863
0.9568,6,1779.385543
0.9784,3,1779.393311
0.9352,9,1779.420328
0.9712,4,1779.432076
0.9352,9,1779.457313
0.964,5,1780.044768
0.9928,1,1780.0476
0,2,1780.053355
0.7264,38,1780.15912
0,5,1780.173313
0.8992,14,1780.214438
0.9856,2,1780.219996
0.9208,11,1780.250288
0.9712,4,1780.261954
0.9856,2,1780.268832
0.964,5,1780.282756
0.964,5,1780.296841
0.9712,4,1780.307975
0.964,5,1780.322363
0.9568,6,1780.339917
0.9496,7,1780.361954
0.9856,2,1780.367855
0.9496,7,1780.388055
0.964,5,1780.972164
0.9928,1,1780.975658
0.9856,2,1780.981738
0.9784,3,1780.99104
0.9856,2,1780.996183
0.9568,6,1781.012486
0.9352,9,1781.036936
0.9568,6,1781.0532
0.9784,3,1781.061203
0.9568,6,1781.0754
0.964,5,1781.088784
0.9064,13,1781.122452
0,4,1781.132858
0.9928,1,1781.135873
0.9856,2,1781.141741
0.9352,9,1781.165978
0.9784,3,1781.174138
0,2,1781.179311
0.9928,1,1781.182608
0,5,1781.195871
0.9784,3,1781.203569
0,7,1781.221677
0.9784,3,1781.229505
0.9856,2,1781.234928
0.9928,1,1781.238284
0.9712,4,1781.248404
0.9424,8,1781.269427
0.9928,1,1781.272377
0.892,15,1781.879776
0.9856,2,1781.885315
0,2,1781.890951
0.9856,2,1781.896628
0.9568,6,1781.913114
0,3,1781.922191
0.9856,2,1781.927563
0.9568,6,1781.944881
0.892,15,1781.988662
0.964,5,1782.005002
0.9856,2,1782.010494
0.9856,2,1782.015542
0.9496,7,1782.036574
0.9856,2,1782.042549
0.9784,3,1782.051589
0.9712,4,1782.062907
0.892,15,1782.103165
0.9784,3,1782.11147
0,1,1782.11461
0.9568,6,1782.130496
0.9856,2,1782.136165
0.9928,1,1782.140028
0.892,15,1782.181134
0.9784,3,1782.189032
0.9928,1,1782.192074
0.9856,2,1782.197778
0.8344,23,1782.833869
0.9064,13,1782.872929
0,2,1782.87954
0.9784,3,1782.888207
0.964,5,1782.902545
0,1,1782.906105
0.9712,4,1782.916515
0.9784,3,1782.924083
0.2368,106,1783.791794
0.9568,6,1783.808456
0.9424,8,1783.830088
0,10,1783.857393
0.9496,7,1783.876675
0.9928,1,1783.880158
0,5,1783.893161
0.9712,4,1783.904282
0,4,1783.91489
0,2,1783.92134
0,1,1783.924855
0.9928,1,1783.92917
0.9928,1,1783.932451
0,4,1783.943048
0.9856,2,1783.948621
0.9712,4,1783.960089
0.9712,4,1783.972727
0.9424,8,1783.995239
0.964,5,1784.010057
0.9784,3,1784.019248
0.9784,3,1784.028168
0.7336,37,1784.705489
0,1,1784.708584
0.964,5,1784.722602
0.9712,4,1784.734404
0.9928,1,1784.737248
0,125,1785.660691
0,1,1785.663715
0.9712,4,1785.674726
0.9064,13,1785.711039
0.9784,3,1785.719157
0,1,1785.722364
0.9784,3,1785.732115
0.9424,8,1785.754778
0.9568,6,1785.771439
0.9856,2,1785.776517
0.9784,3,1785.785458
0.9712,4,1785.797017
0.9568,6,1785.81513
0.9928,1,1785.819192
0.9856,2,1785.824207
0.9496,7,1785.845605
0.784,30,1785.929962
0.9424,8,1785.95382
0.964,5,1785.968285
0,2,1785.973866
0.9784,3,1786.554489
0.9208,11,1786.587227
0,3,1786.596558
0.9352,9,1786.622063
0.9856,2,1786.628326
0.9856,2,1786.633871
0.9856,2,1786.638954
0.9424,8,1786.661737
0.856,20,1786.719146
0.964,5,1786.732873
0.9568,6,1786.74916
0.9496,7,1786.769271
0.9928,1,1786.772053
0.9784,3,1786.782539
0.9928,1,1786.785524
0,1,1786.789022
0.9856,2,1786.794548
0.9784,3,1786.803439
0,1,1786.806414
0.9784,3,1786.815584
0.9928,1,1786.819058
0,3,1786.828068
0.9712,4,1786.839785
0,5,1786.854892
0.9568,6,1786.870831
0.9784,3,1786.880699
0.9424,8,1786.902797
0.9784,3,1786.911094
0.9928,1,1786.914982
0.964,5,1787.528753
0.9496,7,1787.549937
0,2,1787.556399
0,2,1787.563309
0.9712,4,1787.582852
0.9712,4,1787.597918
0.964,5,1787.618746
0.9928,1,1787.622786
0,3,1787.632747
0.9712,4,1787.645208
0.9568,6,1787.666305
0.9424,8,1787.694447
0,7,1787.720589
0.9856,2,1787.726235
0.9856,2,1787.732688
0.9784,3,1787.742485
0.964,5,1787.756664
0.9496,7,1787.776202
0.9928,1,1787.779312
0.9856,2,1787.785377
0.9784,3,1787.797349
0.9712,4,1787.809156
0.964,5,1787.823363
0.9856,2,1787.829241
0.928,10,1787.860436
0.964,5,1787.877754
0.964,5,1787.896491
0.9928,1,1787.8992
0.9352,9,1787.924992
0.9856,2,1787.931578
0.9856,2,1787.937622
0.9352,9,1788.562476
0.9856,2,1788.567722
0.9496,7,1788.586187
0.9424,8,1788.607316
0,4,1788.617464
0.9928,1,1788.620291
0,86,1788.854468
0,125,1789.854589
0.9856,2,1789.859767
0.964,5,1789.872452
0.9496,7,1789.891365
0,2,1789.89827
0.9424,8,1790.572729
